,min_ess,method,year,run_num,runtime,n_matches,log_matches,ESS / second
48,562.1558132376603,pymc_numpyro_gpu_vectorized,2015,3,33.0291314125061,15464,4.189321841020496,17.019999896963878
49,351.2169476087607,pymc_numpyro_gpu_vectorized,1968,3,251.61290788650513,160420,5.205258512004059,1.3958622018198839
50,948.7619321576431,pymc_numpyro_gpu_vectorized,2019,3,24.05668354034424,5160,3.7126497016272113,39.438600527230726
51,267.7703410126707,pymc_numpyro_gpu_vectorized,2000,3,96.9410789012909,56277,4.750330938119993,2.762196831802591
52,275.9580808518651,pymc_numpyro_gpu_vectorized,1990,3,153.40842747688293,89460,4.951628893836638,1.7988456396468122
53,397.57237957723476,pymc_numpyro_gpu_vectorized,2010,3,42.06627345085144,28251,4.451033825139367,9.451095782034091
54,1277.7553434717295,pymc_numpyro_gpu_vectorized,2020,3,82.7768166065216,2714,3.433609843323718,15.43614982858692
55,657.4660585637699,pymc_numpyro_gpu_vectorized,1980,3,177.63336324691772,122884,5.08949533964751,3.7012532248790726
56,562.4563930738752,pymc_numpyro_gpu_parallel,2015,3,142.57796907424927,15464,4.189321841020496,3.9449039478249897
57,378.79815191226294,pymc_numpyro_gpu_parallel,1968,3,236.1654577255249,160420,5.205258512004059,1.6039523965969145
58,1031.8830962909249,pymc_numpyro_gpu_parallel,2019,3,77.29281187057495,5160,3.7126497016272113,13.350311255576903
59,293.8433464691649,pymc_numpyro_gpu_parallel,2000,3,108.74178886413574,56277,4.750330938119993,2.7022118133103263
60,295.44609193990766,pymc_numpyro_gpu_parallel,1990,3,142.83602714538574,89460,4.951628893836638,2.0684283779412858
61,388.5736503631741,pymc_numpyro_gpu_parallel,2010,3,82.83981227874756,28251,4.451033825139367,4.690663096334203
62,1132.6835834557398,pymc_numpyro_gpu_parallel,2020,3,66.92908096313477,2714,3.433609843323718,16.9236386807647
63,453.6220344980162,pymc_numpyro_gpu_parallel,1980,3,212.65729355812073,122884,5.08949533964751,2.133112986195501
64,813.7242068203087,pymc,2015,1,55.4038348197937,15464,4.189321841020496,14.687145925314104
65,63.119358547206694,pymc,1968,1,643.2346639633179,160420,5.205258512004059,0.09812804266221299
66,1213.4670283148448,pymc,2019,1,22.783948183059692,5160,3.7126497016272113,53.25973437813035
67,279.57383622844014,pymc,2000,1,209.6119327545166,56277,4.750330938119993,1.3337687056006406
68,313.9847485274996,pymc,1990,1,325.9303421974182,89460,4.951628893836638,0.9633492433095319
69,752.6209048660128,pymc,2010,1,100.35560989379883,28251,4.451033825139367,7.499539942634724
70,1332.4563667758705,pymc,2020,1,15.612356424331665,2714,3.433609843323718,85.34626872207797
71,293.308341871351,pymc,1980,1,477.8974323272705,122884,5.08949533964751,0.6137474738941253
72,571.1089721684913,pymc_blackjax_gpu_vectorized,2015,1,28.13476324081421,15464,4.189321841020496,20.299050227655783
73,316.60207303071417,pymc_blackjax_gpu_vectorized,1968,1,192.96984815597534,160420,5.205258512004059,1.6406815679038536
74,1156.3548207104775,pymc_blackjax_gpu_vectorized,2019,1,20.378844499588013,5160,3.7126497016272113,56.74290417858848
75,284.17760068455556,pymc_blackjax_gpu_vectorized,2000,1,65.18807721138,56277,4.750330938119993,4.359349329526568
76,364.9228466316578,pymc_blackjax_gpu_vectorized,1990,1,164.44679617881775,89460,4.951628893836638,2.219093683253303
77,365.3777566662991,pymc_blackjax_gpu_vectorized,2010,1,35.905590295791626,28251,4.451033825139367,10.176068786400757
78,1252.30040111146,pymc_blackjax_gpu_vectorized,2020,1,74.2794930934906,2714,3.433609843323718,16.85930192785879
79,670.934648095886,pymc_blackjax_gpu_vectorized,1980,1,165.60248684883118,122884,5.08949533964751,4.051476888196389
